X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_name,well_yield_gpm,well_depth,reg_name,system_name,system_address,system_city,system_state,system_zip,system_connections,system_population,owner_address,owner_city,owner_state,owner_zip,wsw_class,intake_location,source_availability,source_type,pws_type_description
638206.750297429,214513.460900353,7596,NC4392417   ,Non-Community Transient,WAKE,"BUFFALOE, JOHNNY",38625,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,BUFFALOE LANES SOUTH,6701 FAYETTEVILLE RD,RALEIGH,NC,27603,2,150,5228 PINE BIRCH DR,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
646783.747297431,234477.902000349,7597,NC4392419   ,Non-Community Transient,WAKE,"BUFFALOE, JOHNNY",38627,W01,WELL #1,40,189,RALEIGH REGIONAL OFFICE,BUFFALOE LANES NORTH,5900 OAK FOREST RD,RALEIGH,NC,27616,1,75,5228 PINE BIRCH DR,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
651827.387997429,230648.194500351,7598,NC4392422   ,Non-Community Transient,WAKE,FOCUS CHURCH_4392422,38630,W01,WELL #1,60,505,RALEIGH REGIONAL OFFICE,FOCUS CHURCH,7000 DESTINY DR,RALEIGH,NC,27604,5,450,7000 DESTINY DR.,RALEIGH,NC,27604, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
659663.79429743,231039.220900351,7599,NC4392426   ,"Non-Transient, Non-Community",WAKE,TELAMON CORP_4392426,38633,W01,WELL #1,15,230,RALEIGH REGIONAL OFFICE,TODD ROAD SCHOOL,1020 TODD ROAD,KNIGHTDALE,NC,27545,1,240,5560 MUNFORD RD STE 201,RALEIGH,NC,27612, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
653126.996397431,213510.400800353,7600,NC4392427   ,Non-Community Transient,WAKE,SPEEDWAY LLC,73620,W02,WELL #2,6,,RALEIGH REGIONAL OFFICE,SPEEDWAY 6959,2808 US 70 EAST,CLAYTON,NC,27520,2,500,539 S. MAIN ST,FINDLAY,OH,45840, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
628833.326197432,211246.787000353,7601,NC4392434   ,"Non-Transient, Non-Community",WAKE,THE NEW SCHOOL INC,38640,W01,WELL #1,34,600,RALEIGH REGIONAL OFFICE,THE NEW SCHOOL INC,5617 SUNSET LAKE RD,HOLLY SPRINGS,NC,27540,1,220,5617 SUNSET LAKE RD,HOLLY SPRINGS,NC,27540, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
664745.665497433,222441.375000354,7602,NC4392438   ,Non-Community Transient,WAKE,"KOZMAN, NAHED",75825,W02,WELL #2,5,220,RALEIGH REGIONAL OFFICE,MARIO`S DELI & GRILL,2317 EAGLE ROCK RD,WENDELL,NC,27591,1,30,3329 DEERING DR.,RALEIGH,NC,27616, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
639354.369497426,209155.918200349,7603,NC4392442   ,Non-Community Transient,WAKE,COMMUNITY MART_4392442,38647,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,COMMUNITY MART,10128 OLD STAGE RD,RALEIGH,NC,27603,1,100,10128 OLD STAGE RD,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
630719.389897431,215494.111700349,7604,NC4392444   ,Non-Community Transient,WAKE,WAKE COUNTY C/O GENERAL SERVICES ADMIN,38649,W01,WELL #1,5,500,RALEIGH REGIONAL OFFICE,CROWDER DISTRICT PARK,4709 TEN TEN RD,APEX,NC,27502,3,200,401 CAPITAL BLVD.,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
633426.445597428,213790.814000353,7605,NC4392445   ,Non-Community Transient,WAKE,"PATEL, VIMAL",38650,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,AJ`S FOOD MART,6204 TEN TEN RD,APEX,NC,27502,1,100,6204 TEN TEN RD,APEX,NC,27502, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
636641.743097427,216744.337300351,7606,NC4392452   ,Non-Community Transient,WAKE,WILLIAM DOUGLAS MANAGEMENT,38657,W01,WELL #1,30,210,RALEIGH REGIONAL OFFICE,ENCHANTED OAKS POOL HOA,5116 BIRCHLEAF RD,RALEIGH,NC,27606,1,75,1033 Wade Ave,RALEIGH,NC,27605, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
640080.274397427,216923.53620035,7607,NC4392454   ,Non-Community Transient,WAKE,CARY OIL COMPANY INC,38659,W01,WELL #1,25,203,RALEIGH REGIONAL OFFICE,C-MINI MART  NO 139,8321 JENKS RD,APEX,NC,27502,2,50,110 MACKENAN DRIVE,CARY,NC,25711, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
633977.166997428,240511.227800351,7608,NC4392455   ,Non-Community Transient,WAKE,CARY OIL COMPANY INC,38660,W01,WELL #1,7,430,RALEIGH REGIONAL OFFICE,C-MINI MART  NO 138,10924 LEESVILLE RD,RALEIGH,NC,27613,1,50,110 MACKENAN DRIVE,CARY,NC,25711, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
640083.149697433,216929.536900347,7609,NC4392456   ,Non-Community Transient,WAKE,FARZANA INVESTMENT INC.,38661,W01,WELL #1,20,170,RALEIGH REGIONAL OFFICE,C-MINI MART  NO 12,5420 FAYETTEVILLE RD,RALEIGH,NC,27603,1,50,3913 DEVAN OAKS WAY,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
668068.703497429,235126.451400351,7610,NC4392462   ,Non-Community Transient,WAKE,ST JOHNS UNITED HOLY CHURCH_4392462,38667,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,ST JOHNS UNITED HOLY CHURCH,3201 JACK MITCHELL RD,ZEBULON,NC,27597,1,200,3201 JACK MITCHELL RD,ZEBULON,NC,27597, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
664306.324497436,239919.672000347,7611,NC4392466   ,Non-Community Transient,WAKE,BEULAH BAPTIST CHURCH_4392466,38671,W01,WELL #1,20,195,RALEIGH REGIONAL OFFICE,BEULAH CHRISTIAN BAPTIST CHURCH,8225 MITCHELL MILL RD,ZEBULON,NC,27597,1,150,8225 MITCHELL MILL RD,ZEBULON,NC,27597, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
661127.510997433,229221.40260035,7612,NC4392469   ,Non-Community Transient,WAKE,THE TEMPLE OF PRAYER COGIC INC,38674,W01,WELL #1,25,220,RALEIGH REGIONAL OFFICE,THE TEMPLE OF PRAYER COGIC,4900 ROLESVILLE RD,WENDELL,NC,27545,1,75,P.O. BOX 1144,KNIGHTDALE,NC,27545, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
631775.404497432,240646.637800349,7613,NC4392471   ,Non-Community Transient,WAKE,"TRIANGLE GOLF FOUNDATION, INC.",38676,W01,WELL #1,2,367,RALEIGH REGIONAL OFFICE,FIRST TEE TRIANGLE,12201 LEESVILLE RD,RALEIGH,NC,27613,1,25,"3737 GLENWOOD AVE., SUITE 415",RALEIGH,NC,27612, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
636988.350997429,255128.256500348,7614,NC4392479   ,Non-Community Transient,WAKE,"WHEELER, MILTON",70102,W02,WELL #2,7,300,RALEIGH REGIONAL OFFICE,SANDY PLAINS MINI MART,14830 CREEDMOOR RD,WAKE FOREST,NC,27587,1,75,14833 CREEDMOOR RD,WAKE FOREST,NC,27587, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
638593.169697427,248269.594900351,7615,NC4392480   ,Non-Community Transient,WAKE,RIYA LLC,38685,W01,WELL #1,50,,RALEIGH REGIONAL OFFICE,QUALITY FOOD MART,4601 DURHAM RD,WAKE FOREST,NC,27587,1,75,12409 MAYHURST PL,RALEIGH,NC,27614, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
648545.197297437,250403.635900348,7616,NC4392486   ,Non-Community Transient,WAKE,"BREVOORT, MIKE",38692,W01,WELL #1,15,305,RALEIGH REGIONAL OFFICE,BREVOFIELD GOLF LINKS,13601 CAMP KANATA RD,WAKE FOREST,NC,27587,1,50,13625 CAMP KANATA RD,WAKE FOREST,NC,27587, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
644596.530497434,209210.517600352,7617,NC4392495   ,Non-Community Transient,WAKE,UNITED ENERGY INC,38701,W01,WELL #1,20,188,RALEIGH REGIONAL OFFICE,HAN DEE HUGO`S STORE  NO 43,3400 BENSON RD,GARNER,NC,27529,1,100,3309 DRAKE CIRCLE,RALEIGH,NC,27607, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
645093.870397428,212390.61960035,7618,NC4392496   ,Non-Community Transient,WAKE,GARNER CHURCH OF GOD_4392496,38702,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,GARNER CHURCH OF GOD,2208 BENSON RD,GARNER,NC,27529,2,200,2208 BENSON RD,GARNER,NC,27529, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
631247.84359743,217371.415900351,7619,NC4392502   ,Non-Community Transient,WAKE,"GINTIS, WARREN",38710,W01,WELL #1,40,320,RALEIGH REGIONAL OFFICE,SWIFT CREEK ANIMAL HOSPITAL,9412 PENNY RD,RALEIGH,NC,27606,1,30,9412 PENNY RD,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
642109.537797431,210386.368900353,7620,NC4392506   ,Non-Community Transient,WAKE,HIGHLAND BAPTIST CHURCH,38714,W01,WELL #1,40,185,RALEIGH REGIONAL OFFICE,HIGHLAND BAPTIST CHURCH,8524 CROWDER RD,RALEIGH,NC,27603,1,300,8524 CROWDER RD,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
648842.813297431,222845.826300349,7621,NC4392507   ,Non-Community Transient,WAKE,TRUTH IN JESUS CHRIST HOLINESS_4392507,38715,W01,WELL #1,40,170,RALEIGH REGIONAL OFFICE,TRUTH IN JESUS CHRIST HOLINESS,1500 BETHEL RD,RALEIGH,NC,27610,2,100,1500 BETHEL RD,RALEIGH,NC,27610, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
637328.849297431,242119.00990035,7622,NC4392513   ,Non-Community Transient,WAKE,SOAPSTONE UNITED METHODIST CH_4392623,38721,W01,WELL #1,15,200,RALEIGH REGIONAL OFFICE,SOAPSTONE CHAPEL,10301 OLD CREEDMOOR RD,RALEIGH,NC,27613,1,45,12837 NORWOOD RD,RALEIGH,NC,27613, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
630534.871597434,207943.99220035,7623,NC4392516   ,Non-Community Transient,WAKE,BENTWINDS GOLF COURSE & CC_4392516,38724,S01,WELL #1,60,207,RALEIGH REGIONAL OFFICE,BENTWINDS GOLF COURSE & CC,6536 DORNOCH PL,FUQUAY VARINA,NC,27526,5,300,6536 DORNOCH PL,FUQUAY VARINA,NC,27526, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
630835.291297429,207766.63710035,7624,NC4392518   ,Non-Community Transient,WAKE,BENTWINDS GOLF COURSE & CC_4392516,38726,S03,WELL #3,3,63,RALEIGH REGIONAL OFFICE,BENTWINDS GOLF COURSE-WELL  NO 3,6536 DORNOCH PL,FUQUAY VARINA,NC,27526,5,300,6536 DORNOCH PL,FUQUAY VARINA,NC,27526, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
631188.985597431,208419.477100352,7625,NC4392519   ,Non-Community Transient,WAKE,BENTWINDS GOLF COURSE & CC_4392516,38727,S04,WELL #4,5,43,RALEIGH REGIONAL OFFICE,BENTWINDS GOLF COURSE-WELL  NO 4,6536 DORNOCH PL,FUQUAY VARINA,NC,27526,5,300,6536 DORNOCH PL,FUQUAY VARINA,NC,27526, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
616787.640797431,208557.408700351,7626,NC4392520   ,Non-Community Transient,WAKE,WAKE COUNTY C/O GENERAL SERVICES ADMIN,38728,W01,WELL #1,2,300,RALEIGH REGIONAL OFFICE,HARRIS LAKE COUNTY PARK WELL 1,-,RALEIGH,NC,27602,1,250,401 CAPITAL BLVD.,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
615824.004197427,207941.525900349,7627,NC4392521   ,Non-Community Transient,WAKE,WAKE COUNTY C/O GENERAL SERVICES ADMIN,38729,W02,WELL #2,7.5,380,RALEIGH REGIONAL OFFICE,HARRIS LAKE COUNTY PARK WELL 2,2112 COUNTY LAKE PARK DR,RALEIGH,NC,27602,1,250,401 CAPITAL BLVD.,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
643539.575697434,241538.58340035,7628,NC4392522   ,Non-Community Transient,WAKE,"STOFFREGEN, JOE",38731,W02,WELL #2,40,360,RALEIGH REGIONAL OFFICE,HOMEWOOD NURSERY,10809 HONEYCUTT RD,RALEIGH,NC,27609,2,50,10809 HONEYCUTT RD,RALEIGH,NC,27614, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
660082.287797433,242294.785500353,7629,NC4392524   ,Non-Community Transient,WAKE,LIGHTHOUSE BAPTIST CHURCH,38733,W01,WELL #1,5,175,RALEIGH REGIONAL OFFICE,LIGHTHOUSE BAPTIST CHURCH,800 N. MAIN STREET,ROLESVILLE,NC,27571,2,35,800 N. MAIN STREET,ROLESVILLE,NC,27571, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
643771.243097429,238599.916800352,7630,NC4392525   ,Non-Community Transient,WAKE,FALLS LAKE CONGREGATION,38734,W01,WELL #1,9,271,RALEIGH REGIONAL OFFICE,FALLS LAKE CONGREGATION,8800 HONEYCUTT RD,RALEIGH,NC,27615,1,100,8800 HONEYCUTT RD,RALEIGH,NC,27615, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
637376.84189743,220945.476600351,7631,NC4392527   ,Non-Community Transient,WAKE,LIVING WATERS AME,38736,W01,WELL #1,40,128,RALEIGH REGIONAL OFFICE,LIVING WATERS AME,3309 CEDAR SPRINGS DR,RALEIGH,NC,27603,1,200,PO BOX 37572,RALEIGH,NC,27627, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
649113.905197429,228989.361000352,7632,NC4392613   ,Non-Community Transient,WAKE,SOUTHALL SWIM AND RACQUET CLUB,38741,W01,WELL #1,30,67,RALEIGH REGIONAL OFFICE,SOUTHALL SWIM & RAQUET CLUB,2605 SOUTHALL RD,RALEIGH,NC,27604,1,200,PO BOX 58758,RALEIGH,NC,27658, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
648063.470697428,213297.368000353,7633,NC4392619   ,Non-Community Transient,WAKE,"AHMED, FAHAD",38747,W01,WELL #1,6,110,RALEIGH REGIONAL OFFICE,WHITE OAK GRILL & LOUNGE,7901  WHITE OAK ROAD,GARNER,NC,27529,1,40,3913 DEVAN OAKS WAY,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
629433.561297436,217274.811300347,7634,NC4392620   ,Non-Community Transient,WAKE,"DUTCHMAN DOWNS HOMEOWNERS ASSO., INC",38748,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,DUTCHMAN DOWNS SWIM CLUB POOL,8204 BELGIUM DR,RALEIGH,NC,27606,1,40,5809 DUTCH CREEK DR,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
626699.748497428,217730.826300349,7635,NC4392622   ,Non-Community Transient,WAKE,"JONES, KEVIN",38750,W01,WELL #1,50,,RALEIGH REGIONAL OFFICE,KNIGHT`S PLAY GOLF CENTER,2512 TEN TEN RD,APEX,NC,27502,1,100,2512 TEN-TEN RD,APEX,NC,27539, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
645576.970997434,215443.024400352,7636,NC4392625   ,Non-Community Transient,WAKE,"SALVACION, FUENTE DE",38753,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,FUENTE DE SALVACION,807 NEW RAND RD,GARNER,NC,27529,1,50,807 NEW RAND RD,GARNER,NC,27529, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
631444.142497429,207111.661000349,7637,NC4392627   ,Non-Community Transient,WAKE,FUQUAY-VARINA CHURCH OF CHRIST_4392627,38755,W01,WELL #1,40,185,RALEIGH REGIONAL OFFICE,FUQUAY-VARINA CHURCH OF CHRIST,6320 WHITTED RD,FUQUAY VARINA,NC,27526,1,150,6320 WHITTED RD,FUQUAY VARINA,NC,27526, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
628959.90439743,214359.644100351,7638,NC4392630   ,Non-Community Transient,WAKE,ST MARY'S FWB CHURCH_4392630,70776,W02,WELL #2,10,200,RALEIGH REGIONAL OFFICE,ST MARY`S FWB CHURCH,9305 HOLLY SPRINGS RD,APEX,NC,27502,1,150,9305 HOLLY SPRING RD,APEX,NC,27539, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
635555.348597433,221173.121300355,7639,NC4392633   ,Non-Community Transient,WAKE,"MCNAIR-CARL, CAROLINE",38760,W01,WELL #1,40,225,RALEIGH REGIONAL OFFICE,MACNAIRS COUNTRY ACRES-UPPER,2721 DOVER FARM RD,RALEIGH,NC,27606,1,50,2931 DOVER FARM RD,RALEIGH,NC,27606, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
664443.344097427,69390.8445003554,7640,NC5009003   ,"Non-Transient, Non-Community",BLADEN,WACCAMAW SIOUAN DEVELOPMENT,66893,S02,WELL #2,45,125,FAYETTEVILLE REGIONAL OFFICE,WACCAMAW SIOUAN DAYCARE,SR 1740,BOLTON,NC,28423,1,42,PO BOX 69,BOLTON,NC,28423, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
671927.801497429,79829.9049003553,7641,NC5009009   ,Non-Community Transient,BLADEN,CENTERVILLE BAPTIST CHURCH_5009009,38773,S01,WELL #1,20,100,FAYETTEVILLE REGIONAL OFFICE,CENTERVILLE BAPTIST CHURCH,18577 NC 211,KELLY,NC,28448,1,125,P. O. BOX 27,KELLY,NC,28448, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
625204.440097428,114635.789900355,7642,NC5009010   ,Non-Community Transient,BLADEN,MURPHY-BROWN LLC,66665,S02,WELL #2,10,,FAYETTEVILLE REGIONAL OFFICE,MURPHY-BROWN SANITATION-TARHEEL,1023 PURDE HALL RD,TAR HEEL,NC,28392,1,25,PO BOX 856,WARSAW,NC,28398, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
625210.65239743,114642.234300351,7643,NC5009010   ,Non-Community Transient,BLADEN,MURPHY-BROWN LLC,66666,S01,WELL #1,10,,FAYETTEVILLE REGIONAL OFFICE,MURPHY-BROWN SANITATION-TARHEEL,1023 PURDE HALL RD,TAR HEEL,NC,28392,1,25,PO BOX 856,WARSAW,NC,28398, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
618490.310597426,123864.241500352,7644,NC5026008   ,Non-Community Transient,CUMBERLAND,GRAY'S CREEK CHURCH OF GOD,38779,S01,WELL #1,40,,FAYETTEVILLE REGIONAL OFFICE,GRAY`S CREEK CHURCH OF GOD,4018 CHICKEN FOOT ROAD,ST. PAULS,NC,28384,1,50,4018 CHICKEN FOOT ROAD,ST. PAULS,NC,28384, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
615009.107597424,138649.946900349,7645,NC5026009   ,Non-Community Transient,CUMBERLAND,CRYSTAL SPRINGS CHAPEL,38780,S01,WELL #1,10,30,FAYETTEVILLE REGIONAL OFFICE,CRYSTAL SPRINGS CHAPEL,1400 CRYSTAL SPRINGS RD,FAYETTEVILLE,NC,28306,1,60,3354 CLEMSON DR,FAYETTEVILLE,NC,28306, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
601403.805197426,152930.837300353,7646,NC5026011   ,Non-Community Transient,CUMBERLAND,FORT BRAGG PUBLIC WRKS CTR_0326344,38782,W01,WELL#1,24,96,FAYETTEVILLE REGIONAL OFFICE,FORT BRAGG-RANGE 30,-,FORT BRAGG,NC,28310,1,25,IMSE-BRG-PW,FORT BRAGG,NC,28310, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
602610.414497427,153283.133500353,7647,NC5026012   ,Non-Community Transient,CUMBERLAND,FORT BRAGG PUBLIC WORK BUS CTR-DONT USE,38783,W01,WELL #1,25,120,FAYETTEVILLE REGIONAL OFFICE,FORT BRAGG RANGE-33,-,FORT BRAGG,NC,28310,1,25,AFZA-PW,FORT BRAGG,NC,28310, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
602272.497597426,151025.220000349,7648,NC5026013   ,Non-Community Transient,CUMBERLAND,FORT BRAGG PUBLIC WORK BUS CTR-DONT USE,38784,S01,WELL#1,25,113,FAYETTEVILLE REGIONAL OFFICE,FORT BRAGG RANGE-43,-,FORT BRAGG,NC,28310,1,25,AFZA-PW,FORT BRAGG,NC,28310, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
623375.552697428,124678.330200355,7649,NC5026014   ,Non-Community Transient,CUMBERLAND,CHARITY BAPTIST CHURCH_5026014,38785,S01,WELL#1,10,60,FAYETTEVILLE REGIONAL OFFICE,CHARITY BAPTIST CHURCH,5923 SHILOAH CHURCH DRIVE,FAYETTEVILLE,NC,28306,1,50,5923 SHILOAH CH RD,FAYETTEVILLE,NC,28306, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
616869.034997426,137328.326900356,7650,NC5026017   ,Non-Community Transient,CUMBERLAND,ST JUDE MISSIONARY BAPT CHURCH,70660,S01,WELL #1,20,91,FAYETTEVILLE REGIONAL OFFICE,ST JUDE BAPTIST CHURCH,3600 ACORDIA LN,HOPE MILLS,NC,28348,1,50,3600 ACORDIA LN,HOPE MILLS,NC,28348, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
618587.501297429,128290.199100355,7651,NC5026022   ,Non-Community Transient,CUMBERLAND,RESURRECTION CHURCH_5026022,71512,S01,WELL #1,20,78,FAYETTEVILLE REGIONAL OFFICE,RESURRECTION CHURCH,1419 H BULLARD RD,HOPE MILLS,NC,28348,1,60,1419 H BULLARD RD,HOPE MILLS,NC,28348, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
